date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:15	2673/2673	---MC-	200	added ('OK')	application/rss+xml	etag:%228bf9db3304b2cee0aef6ff6b18543e65%22	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/feed/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/feed/index.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:15%20GMT	http://el.commonsupport.com/newwp/naxly/?p=1105	D:/NAXLY/el.commonsupport.com/newwp/naxly/index26b0.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:17	3380/3380	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:16%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d8%25a7%25d8%25b3%25d9%2585%25d9%2587-%25d9%2583%25d8%25b1%25d8%25a7%25d8%25a6%25d8%25af-%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a-%25d9%2581%25d9%258a-%25d8%25a7%25d9%2584%25d8%25a8%25d9%258a%25d8%25a7%25d9%2586%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b6%25d8%25ae%25d9%2585%25d8%25a9%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed0842.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:17	17759/17759	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:15%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1105	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1105.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:17	3586/3586	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:17%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d8%25a7%25d8%25b3%25d9%2585%25d9%2587-%25d9%2583%25d8%25b1%25d8%25a7%25d8%25a6%25d8%25af-%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a-%25d9%2581%25d9%258a-%25d8%25a7%25d9%2584%25d8%25a8%25d9%258a%25d8%25a7%25d9%2586%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b6%25d8%25ae%25d9%2585%25d8%25a9%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedb346	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:17%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/javascript(0):;	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/javascript(0)_;	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:19	40307/40307	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2008:15:18%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/javascript(0):	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/javascript(0)_	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:24	2642/2642	---MC-	200	added ('OK')	application/rss+xml	etag:%228bf9db3304b2cee0aef6ff6b18543e65%22	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/feed/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/feed/index.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:25	17738/17738	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:20%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1107	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1107.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:26%20GMT	http://el.commonsupport.com/newwp/naxly/?p=1107	D:/NAXLY/el.commonsupport.com/newwp/naxly/index3e52.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:26	3345/3345	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:24%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d9%2583%25d9%2581%25d8%25a7%25d8%25a6%25d8%25b2%25d9%258a%25d9%2586-%25d9%2581%25d9%258a-%25d8%25ac%25d9%2588%25d8%25a7%25d8%25a6%25d8%25b2-%25d8%25a7%25d9%2584%25d9%2588%25d9%2583%25d8%25a7%25d9%2584%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d8%25a9%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed9cbf.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:26	75444/75444	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:20%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/?replytocom=26	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/index1dff.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:26	75442/75442	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:20%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/?replytocom=5	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/index8e42.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d8%a7%d8%b3%d9%85%d9%87-%d9%83%d8%b1%d8%a7%d8%a6%d8%af-%d8%b9%d8%a7%d9%84%d9%85%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%b6%d8%ae%d9%85%d8%a9/)
13:45:27	3548/3548	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:27%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d9%2583%25d9%2581%25d8%25a7%25d8%25a6%25d8%25b2%25d9%258a%25d9%2586-%25d9%2581%25d9%258a-%25d8%25ac%25d9%2588%25d8%25a7%25d8%25a6%25d8%25b2-%25d8%25a7%25d9%2584%25d9%2588%25d9%2583%25d8%25a7%25d9%2584%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d8%25a9%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed009c	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:27%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/javascript(0):;	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/javascript(0)_;	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:29	40307/40307	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2008:15:28%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/javascript(0):	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/javascript(0)_	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:34	2652/2652	---MC-	200	added ('OK')	application/rss+xml	etag:%228bf9db3304b2cee0aef6ff6b18543e65%22	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/feed/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/feed/index.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:37	76683/76683	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:30%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/?replytocom=4	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/index21b4.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:37	3349/3349	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:34%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d9%2583%25d9%2581%25d8%25a7%25d8%25a6%25d8%25b2%25d9%258a%25d9%2586-%25d9%2581%25d9%258a-%25d8%25ac%25d9%2588%25d8%25a7%25d8%25a6%25d8%25b2-%25d8%25a7%25d9%2584%25d9%2588%25d9%2583%25d8%25a7%25d9%2584%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d8%25a9-2%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed253a.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:37	76685/76685	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:30%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/?replytocom=27	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/index2320.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/)
13:45:37	17742/17742	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:31%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1113	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/1113.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:37%20GMT	http://el.commonsupport.com/newwp/naxly/?p=1113	D:/NAXLY/el.commonsupport.com/newwp/naxly/index5d7e.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:38	3552/3552	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:38%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-%25d9%2583%25d9%2581%25d8%25a7%25d8%25a6%25d8%25b2%25d9%258a%25d9%2586-%25d9%2581%25d9%258a-%25d8%25ac%25d9%2588%25d8%25a7%25d8%25a6%25d8%25b2-%25d8%25a7%25d9%2584%25d9%2588%25d9%2583%25d8%25a7%25d9%2584%25d8%25a9-%25d8%25a7%25d9%2584%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d8%25a9-2%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedf8b0	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
